position,name,cost,date,home team,home goals,away goals,away team,team,start minute,finish minute,minutes,goals,penalties,assists,goals+assists,yellow cards,red cards,clean sheets,points
Зщ,Рыбус,6,26.08.2018,Локомотив,2,1,Анжи,Локомотив,1,90,90,1,0,0,1,0,0,0,8
Зщ,Рыбус,6,01.09.2018,Краснодар,2,1,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рыбус,6,11.11.2018,Рубин,0,0,Локомотив,Локомотив,1,90,90,0,0,0,0,1,0,1,5
Зщ,Рыбус,6,23.11.2018,Локомотив,1,2,Урал,Локомотив,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рыбус,6,02.12.2018,Спартак,2,1,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рыбус,6,08.12.2018,Локомотив,2,1,Оренбург,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рыбус,6,07.04.2019,Локомотив,1,1,Зенит,Локомотив,1,84,84,0,0,0,0,1,0,0,1
Зщ,Рыбус,6,13.04.2019,Ахмат,1,3,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рыбус,6,20.04.2019,Локомотив,1,1,ЦСКА,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рыбус,6,24.04.2019,Ростов,1,2,Локомотив,Локомотив,1,90,90,0,0,1,1,0,0,0,5
Зщ,Рыбус,6,28.04.2019,Локомотив,2,1,Енисей,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рыбус,6,04.05.2019,Арсенал Тула,2,0,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рыбус,6,10.05.2019,Локомотив,4,0,Рубин,Локомотив,1,90,90,0,0,0,0,1,0,1,5
Зщ,Ракицкий,6,02.03.2019,Урал,0,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Ракицкий,6,10.03.2019,Зенит,2,1,Уфа,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Ракицкий,6,17.03.2019,Спартак,1,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Ракицкий,6,31.03.2019,Зенит,3,1,Оренбург,Зенит,1,90,90,1,0,0,1,1,0,0,7
Зщ,Ракицкий,6,07.04.2019,Локомотив,1,1,Зенит,Зенит,1,90,90,1,0,0,1,0,0,0,8
Зщ,Ракицкий,6,14.04.2019,Зенит,5,0,Анжи,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Ракицкий,6,20.04.2019,Краснодар,2,3,Зенит,Зенит,1,90,90,1,0,0,1,1,0,0,6
Зщ,Ракицкий,6,24.04.2019,Зенит,2,0,Динамо,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Ракицкий,6,28.04.2019,Зенит,4,2,Крылья Советов,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Ракицкий,6,04.05.2019,Ахмат,1,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Ракицкий,6,12.05.2019,Зенит,3,1,ЦСКА,Зенит,1,90,90,0,0,0,0,1,0,0,1
Зщ,Ракицкий,6,26.05.2019,Зенит,4,1,Енисей,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Плиев,5,28.07.2018,Ростов,1,0,Ахмат,Ахмат,28,90,63,0,0,0,0,0,0,0,2
Зщ,Плиев,5,05.08.2018,Ахмат,1,0,Енисей,Ахмат,1,90,90,0,0,0,0,1,0,1,5
Зщ,Плиев,5,21.10.2018,Краснодар,0,1,Ахмат,Ахмат,88,90,3,0,0,0,0,0,0,0,1
Зщ,Плиев,5,04.11.2018,Зенит,1,0,Ахмат,Ахмат,1,88,88,0,0,0,0,0,0,0,2
Зщ,Плиев,5,10.11.2018,Крылья Советов,1,2,Ахмат,Ахмат,1,90,90,0,0,0,0,1,0,0,1
Зщ,Плиев,5,23.11.2018,Ахмат,0,2,ЦСКА,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Плиев,5,01.12.2018,Енисей,1,1,Ахмат,Ахмат,1,90,90,0,0,1,1,0,0,0,5
Зщ,Плиев,5,02.03.2019,Рубин,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Плиев,5,11.03.2019,Ахмат,1,1,Урал,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Плиев,5,17.03.2019,Уфа,0,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Плиев,5,30.03.2019,Ахмат,1,3,Спартак,Ахмат,1,90,90,0,0,0,0,1,0,0,0
Зщ,Плиев,5,08.04.2019,Оренбург,1,3,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Плиев,5,13.04.2019,Ахмат,1,3,Локомотив,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Плиев,5,19.04.2019,Анжи,0,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Плиев,5,24.04.2019,Ахмат,1,1,Краснодар,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Плиев,5,27.04.2019,Динамо,0,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Плиев,5,04.05.2019,Ахмат,1,1,Зенит,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Плиев,5,11.05.2019,Ахмат,2,1,Крылья Советов,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Плиев,5,18.05.2019,ЦСКА,1,0,Ахмат,Ахмат,1,81,81,0,0,0,0,1,0,0,1
Пз,Бистрович,6,31.07.2018,Крылья Советов,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,3
Пз,Бистрович,6,05.08.2018,ЦСКА,0,1,Ростов,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Пз,Бистрович,6,11.08.2018,Енисей,1,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Пз,Бистрович,6,18.08.2018,ЦСКА,3,0,Арсенал Тула,ЦСКА,1,90,90,1,0,0,1,0,0,1,8
Пз,Бистрович,6,25.08.2018,Рубин,1,1,ЦСКА,ЦСКА,34,90,57,0,0,1,1,1,0,0,3
Пз,Бистрович,6,01.09.2018,ЦСКА,4,0,Урал,ЦСКА,1,90,90,1,0,0,1,0,0,1,8
Пз,Бистрович,6,11.11.2018,ЦСКА,2,0,Зенит,ЦСКА,90,90,1,0,0,0,0,0,0,0,1
Пз,Бистрович,6,23.11.2018,Ахмат,0,2,ЦСКА,ЦСКА,1,90,90,0,0,0,0,1,0,1,2
Пз,Бистрович,6,02.12.2018,Ростов,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,3
Пз,Бистрович,6,08.12.2018,ЦСКА,2,1,Енисей,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Пз,Бистрович,6,02.03.2019,Арсенал Тула,2,0,ЦСКА,ЦСКА,1,78,78,0,0,0,0,0,0,0,2
Пз,Бистрович,6,09.03.2019,ЦСКА,3,0,Рубин,ЦСКА,66,90,25,0,0,0,0,0,0,0,1
Пз,Бистрович,6,16.03.2019,Урал,0,1,ЦСКА,ЦСКА,83,90,8,0,0,0,0,0,0,0,1
Пз,Бистрович,6,31.03.2019,ЦСКА,2,2,Уфа,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Пз,Бистрович,6,06.04.2019,Спартак,0,2,ЦСКА,ЦСКА,78,90,13,0,0,0,0,0,0,0,1
Пз,Бистрович,6,24.04.2019,ЦСКА,2,0,Анжи,ЦСКА,84,90,7,0,0,0,0,0,0,0,1
Пз,Бистрович,6,05.05.2019,ЦСКА,2,2,Динамо,ЦСКА,1,79,79,0,0,0,0,0,0,0,2
Пз,Бистрович,6,12.05.2019,Зенит,3,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Пз,Бистрович,6,18.05.2019,ЦСКА,1,0,Ахмат,ЦСКА,78,90,13,0,0,0,0,0,0,0,1
Пз,Бистрович,6,26.05.2019,ЦСКА,6,0,Крылья Советов,ЦСКА,79,90,12,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,29.07.2018,Рубин,2,1,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,04.08.2018,Урал,1,2,Краснодар,Краснодар,1,67,67,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,13.08.2018,Уфа,0,1,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,1,3
Пз,Стоцкий,7,18.08.2018,Краснодар,0,1,Спартак,Краснодар,1,90,90,0,0,0,0,1,0,0,1
Пз,Стоцкий,7,26.08.2018,Оренбург,1,1,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,0,1
Пз,Стоцкий,7,01.09.2018,Краснодар,2,1,Локомотив,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,16.09.2018,Анжи,0,4,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,1,3
Пз,Стоцкий,7,24.09.2018,Крылья Советов,0,3,Краснодар,Краснодар,1,65,65,0,0,0,0,0,0,1,3
Пз,Стоцкий,7,30.09.2018,Краснодар,3,0,Динамо,Краснодар,67,90,24,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,07.10.2018,Зенит,2,1,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,0,1
Пз,Стоцкий,7,21.10.2018,Краснодар,0,1,Ахмат,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,28.10.2018,ЦСКА,1,2,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,04.11.2018,Краснодар,2,2,Ростов,Краснодар,1,90,90,0,0,0,0,1,0,0,1
Пз,Стоцкий,7,25.11.2018,Краснодар,3,0,Арсенал Тула,Краснодар,1,73,73,0,0,0,0,0,0,1,3
Пз,Стоцкий,7,09.12.2018,Краснодар,1,1,Уфа,Краснодар,1,67,67,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,11.03.2019,Краснодар,2,2,Оренбург,Краснодар,1,46,46,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,17.03.2019,Локомотив,1,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,31.03.2019,Краснодар,5,0,Анжи,Краснодар,72,90,19,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,06.04.2019,Краснодар,1,0,Крылья Советов,Краснодар,73,90,18,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,14.04.2019,Динамо,1,1,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Стоцкий,7,20.04.2019,Краснодар,2,3,Зенит,Краснодар,90,90,1,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,24.04.2019,Ахмат,1,1,Краснодар,Краснодар,79,90,12,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,28.04.2019,Краснодар,2,0,ЦСКА,Краснодар,1,90,90,1,0,0,1,0,0,1,8
Пз,Стоцкий,7,19.05.2019,Арсенал Тула,0,3,Краснодар,Краснодар,86,90,5,0,0,0,0,0,0,0,1
Пз,Стоцкий,7,26.05.2019,Краснодар,1,0,Рубин,Краснодар,1,56,56,0,0,0,0,0,0,0,1
Пз,Баринов,6,30.07.2018,Уфа,0,0,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Баринов,6,04.08.2018,Локомотив,0,0,Спартак,Локомотив,68,90,23,0,0,0,0,0,0,0,1
Пз,Баринов,6,19.08.2018,Крылья Советов,0,1,Локомотив,Локомотив,65,90,26,0,0,0,0,0,0,0,1
Пз,Баринов,6,01.09.2018,Краснодар,2,1,Локомотив,Локомотив,76,90,15,0,0,0,0,0,0,0,1
Пз,Баринов,6,14.09.2018,Локомотив,1,1,Динамо,Локомотив,71,90,20,0,0,0,0,1,0,0,0
Пз,Баринов,6,23.09.2018,Зенит,5,3,Локомотив,Локомотив,1,90,90,1,0,0,1,1,0,0,6
Пз,Баринов,6,29.09.2018,Локомотив,2,0,Ахмат,Локомотив,1,90,90,0,0,0,0,1,0,1,2
Пз,Баринов,6,07.10.2018,ЦСКА,0,1,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Баринов,6,19.10.2018,Локомотив,2,1,Ростов,Локомотив,1,90,90,0,0,1,1,1,0,0,4
Пз,Баринов,6,03.11.2018,Локомотив,3,1,Арсенал Тула,Локомотив,1,46,46,0,0,0,0,1,0,0,0
Пз,Баринов,6,11.11.2018,Рубин,0,0,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Баринов,6,02.12.2018,Спартак,2,1,Локомотив,Локомотив,46,90,45,0,0,1,1,1,0,0,3
Пз,Баринов,6,08.12.2018,Локомотив,2,1,Оренбург,Локомотив,76,90,15,0,0,0,0,1,0,0,0
Пз,Баринов,6,02.03.2019,Локомотив,2,2,Крылья Советов,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Баринов,6,10.03.2019,Анжи,0,2,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Баринов,6,17.03.2019,Локомотив,1,0,Краснодар,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Баринов,6,30.03.2019,Динамо,0,1,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Баринов,6,07.04.2019,Локомотив,1,1,Зенит,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Баринов,6,13.04.2019,Ахмат,1,3,Локомотив,Локомотив,1,90,90,0,0,0,0,1,0,0,1
Пз,Баринов,6,24.04.2019,Ростов,1,2,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Баринов,6,28.04.2019,Локомотив,2,1,Енисей,Локомотив,1,90,90,0,0,0,0,1,0,0,1
Пз,Баринов,6,04.05.2019,Арсенал Тула,2,0,Локомотив,Локомотив,1,90,90,0,0,0,0,1,0,0,1
Пз,Баринов,6,26.05.2019,Локомотив,1,0,Уфа,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Шатов,7.5,29.07.2018,Енисей,0,2,Зенит,Зенит,1,90,90,0,0,1,1,0,0,1,6
Пз,Шатов,7.5,04.08.2018,Зенит,1,0,Арсенал Тула,Зенит,1,90,90,1,0,0,1,0,0,1,8
Пз,Шатов,7.5,13.08.2018,Рубин,0,1,Зенит,Зенит,1,46,46,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,16.09.2018,Оренбург,1,2,Зенит,Зенит,1,84,84,0,0,0,0,0,0,0,2
Пз,Шатов,7.5,23.09.2018,Зенит,5,3,Локомотив,Зенит,1,68,68,2,0,0,2,0,0,0,12
Пз,Шатов,7.5,30.09.2018,Анжи,2,1,Зенит,Зенит,1,46,46,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,21.10.2018,Динамо,1,0,Зенит,Зенит,42,90,49,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,29.10.2018,Крылья Советов,0,1,Зенит,Зенит,56,90,35,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,04.11.2018,Зенит,1,0,Ахмат,Зенит,1,90,90,0,0,0,0,0,0,1,3
Пз,Шатов,7.5,11.11.2018,ЦСКА,2,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,2
Пз,Шатов,7.5,09.12.2018,Зенит,1,2,Рубин,Зенит,1,90,90,0,0,0,0,1,0,0,1
Пз,Шатов,7.5,02.03.2019,Урал,0,1,Зенит,Зенит,88,90,3,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,10.03.2019,Зенит,2,1,Уфа,Зенит,86,90,5,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,17.03.2019,Спартак,1,1,Зенит,Зенит,74,90,17,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,20.04.2019,Краснодар,2,3,Зенит,Зенит,90,90,1,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,24.04.2019,Зенит,2,0,Динамо,Зенит,59,90,32,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,28.04.2019,Зенит,4,2,Крылья Советов,Зенит,55,90,36,0,0,0,0,0,0,0,1
Пз,Шатов,7.5,04.05.2019,Ахмат,1,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,2
Пз,Шатов,7.5,12.05.2019,Зенит,3,1,ЦСКА,Зенит,1,68,68,0,0,0,0,0,0,0,2
Зщ,Пуцко,5,06.08.2018,Уфа,3,0,Анжи,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Пуцко,5,13.08.2018,Уфа,0,1,Краснодар,Уфа,1,88,88,0,0,0,0,0,0,0,2
Зщ,Пуцко,5,20.08.2018,Динамо,3,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Зщ,Пуцко,5,02.09.2018,Ахмат,2,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Зщ,Пуцко,5,22.09.2018,Ростов,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Пуцко,5,29.09.2018,Уфа,2,1,Енисей,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Пуцко,5,05.10.2018,Арсенал Тула,1,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Пуцко,5,20.10.2018,Уфа,0,0,Рубин,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Пуцко,5,27.10.2018,Урал,1,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Пуцко,5,05.11.2018,Уфа,1,2,Крылья Советов,Уфа,1,90,90,0,0,0,0,0,0,0,1
Зщ,Пуцко,5,11.11.2018,Уфа,2,0,Спартак,Уфа,1,90,90,0,0,0,0,1,0,1,5
Зщ,Пуцко,5,24.11.2018,Оренбург,1,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Пуцко,5,01.12.2018,Анжи,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Пуцко,5,09.12.2018,Краснодар,1,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Пуцко,5,03.03.2019,Уфа,1,2,Динамо,Уфа,1,90,90,0,0,0,0,0,0,0,1
Зщ,Пуцко,5,10.03.2019,Зенит,2,1,Уфа,Уфа,1,78,78,0,0,0,0,0,0,0,1
Зщ,Пуцко,5,26.05.2019,Локомотив,1,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Пз,Тетте,6,29.07.2018,Арсенал Тула,0,0,Динамо,Динамо,1,7,7,0,0,0,0,0,1,0,-2
Пз,Тетте,6,20.08.2018,Динамо,3,0,Уфа,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Тетте,6,25.08.2018,Спартак,2,1,Динамо,Динамо,1,90,90,0,0,0,0,1,0,0,1
Пз,Тетте,6,02.09.2018,Динамо,2,0,Оренбург,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Тетте,6,14.09.2018,Локомотив,1,1,Динамо,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Тетте,6,22.09.2018,Динамо,0,1,Анжи,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Тетте,6,30.09.2018,Краснодар,3,0,Динамо,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Тетте,6,06.10.2018,Крылья Советов,1,0,Динамо,Динамо,1,78,78,0,0,0,0,1,0,0,1
Пз,Тетте,6,21.10.2018,Динамо,1,0,Зенит,Динамо,1,61,61,0,0,0,0,1,0,1,2
Пз,Тетте,6,28.10.2018,Ахмат,0,0,Динамо,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Тетте,6,03.11.2018,Динамо,0,0,ЦСКА,Динамо,1,62,62,0,0,0,0,0,0,1,3
Пз,Тетте,6,10.11.2018,Ростов,0,0,Динамо,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Тетте,6,24.11.2018,Динамо,1,2,Енисей,Динамо,1,90,90,0,0,0,0,1,0,0,1
Пз,Тетте,6,09.12.2018,Динамо,4,0,Урал,Динамо,1,90,90,1,0,0,1,0,0,1,8
Пз,Тетте,6,03.03.2019,Уфа,1,2,Динамо,Динамо,1,90,90,0,0,0,0,1,0,0,1
Пз,Тетте,6,10.03.2019,Динамо,0,1,Спартак,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Тетте,6,16.03.2019,Оренбург,1,0,Динамо,Динамо,1,90,90,0,0,0,0,1,0,0,1
Пз,Тетте,6,30.03.2019,Динамо,0,1,Локомотив,Динамо,1,90,90,0,0,0,0,1,0,0,1
Пз,Тетте,6,06.04.2019,Анжи,1,1,Динамо,Динамо,1,90,90,0,0,0,0,0,1,0,-1
Пз,Тетте,6,20.04.2019,Динамо,1,0,Крылья Советов,Динамо,1,80,80,0,0,0,0,1,0,1,2
Пз,Тетте,6,27.04.2019,Динамо,0,0,Ахмат,Динамо,1,90,90,0,0,0,0,1,0,1,2
Пз,Тетте,6,05.05.2019,ЦСКА,2,2,Динамо,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Тетте,6,10.05.2019,Динамо,0,0,Ростов,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Тетте,6,19.05.2019,Енисей,2,2,Динамо,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Тетте,6,26.05.2019,Динамо,3,3,Арсенал Тула,Динамо,1,78,78,0,0,0,0,1,0,0,1
Пз,Тилль,6,15.09.2018,Уфа,0,3,ЦСКА,Уфа,1,90,90,0,0,0,0,0,0,0,2
Пз,Тилль,6,22.09.2018,Ростов,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,3
Пз,Тилль,6,29.09.2018,Уфа,2,1,Енисей,Уфа,1,90,90,0,0,1,1,0,0,0,5
Пз,Тилль,6,05.10.2018,Арсенал Тула,1,1,Уфа,Уфа,1,84,84,0,0,0,0,0,0,0,2
Пз,Тилль,6,20.10.2018,Уфа,0,0,Рубин,Уфа,1,90,90,0,0,0,0,1,0,1,2
Пз,Тилль,6,27.10.2018,Урал,1,1,Уфа,Уфа,1,90,90,0,0,1,1,1,0,0,4
Пз,Тилль,6,05.11.2018,Уфа,1,2,Крылья Советов,Уфа,1,90,90,0,0,0,0,0,0,0,2
Пз,Тилль,6,11.11.2018,Уфа,2,0,Спартак,Уфа,1,90,90,0,0,0,0,1,0,1,2
Пз,Тилль,6,24.11.2018,Оренбург,1,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Пз,Тилль,6,01.12.2018,Анжи,0,0,Уфа,Уфа,1,56,56,0,0,0,0,0,0,0,1
Пз,Тилль,6,09.12.2018,Краснодар,1,1,Уфа,Уфа,1,90,90,1,0,0,1,0,0,0,7
Пз,Тилль,6,03.03.2019,Уфа,1,2,Динамо,Уфа,1,85,85,0,0,0,0,0,0,0,2
Пз,Тилль,6,10.03.2019,Зенит,2,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Пз,Тилль,6,17.03.2019,Уфа,0,1,Ахмат,Уфа,1,90,90,0,0,0,0,0,0,0,2
Пз,Тилль,6,31.03.2019,ЦСКА,2,2,Уфа,Уфа,1,84,84,0,0,0,0,1,0,0,1
Пз,Тилль,6,13.04.2019,Енисей,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,3
Пз,Тилль,6,24.04.2019,Рубин,1,1,Уфа,Уфа,67,90,24,0,0,0,0,0,0,0,1
Пз,Тилль,6,28.04.2019,Уфа,4,1,Урал,Уфа,54,90,37,0,0,0,0,0,0,0,1
Пз,Тилль,6,05.05.2019,Крылья Советов,1,1,Уфа,Уфа,67,90,24,0,0,0,0,0,0,0,1
Пз,Тилль,6,12.05.2019,Спартак,1,0,Уфа,Уфа,1,90,90,0,0,0,0,1,0,0,1
Пз,Тилль,6,18.05.2019,Уфа,0,2,Оренбург,Уфа,1,90,90,0,0,0,0,0,0,0,2
Пз,Тилль,6,26.05.2019,Локомотив,1,0,Уфа,Уфа,62,90,29,0,0,0,0,0,0,0,1
Пз,Тилль,6,30.05.2019,Уфа,2,0,Томь,Уфа,71,90,20,0,0,0,0,0,0,0,1
Пз,Тилль,6,02.06.2019,Томь,1,0,Уфа,Уфа,1,46,46,0,0,0,0,0,0,0,1
Пз,Мигел Кардозу,6.5,02.09.2018,Динамо,2,0,Оренбург,Динамо,90,90,1,0,0,0,0,0,0,0,1
Пз,Мигел Кардозу,6.5,14.09.2018,Локомотив,1,1,Динамо,Динамо,1,90,90,1,0,0,1,0,0,0,7
Пз,Мигел Кардозу,6.5,22.09.2018,Динамо,0,1,Анжи,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Мигел Кардозу,6.5,30.09.2018,Краснодар,3,0,Динамо,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Мигел Кардозу,6.5,06.10.2018,Крылья Советов,1,0,Динамо,Динамо,1,90,90,0,0,0,0,1,0,0,1
Пз,Мигел Кардозу,6.5,21.10.2018,Динамо,1,0,Зенит,Динамо,1,67,67,0,0,0,0,0,0,1,3
Пз,Мигел Кардозу,6.5,24.11.2018,Динамо,1,2,Енисей,Динамо,1,90,90,0,0,0,0,1,0,0,1
Пз,Мигел Кардозу,6.5,30.11.2018,Рубин,1,1,Динамо,Динамо,1,64,64,0,0,0,0,0,0,0,2
Пз,Мигел Кардозу,6.5,10.03.2019,Динамо,0,1,Спартак,Динамо,46,90,45,0,0,0,0,0,0,0,1
Пз,Мигел Кардозу,6.5,06.04.2019,Анжи,1,1,Динамо,Динамо,1,63,63,0,0,0,0,0,0,0,2
Пз,Мигел Кардозу,6.5,20.04.2019,Динамо,1,0,Крылья Советов,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Мигел Кардозу,6.5,27.04.2019,Динамо,0,0,Ахмат,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Мигел Кардозу,6.5,05.05.2019,ЦСКА,2,2,Динамо,Динамо,1,90,90,1,0,0,1,1,0,0,6
Пз,Мигел Кардозу,6.5,10.05.2019,Динамо,0,0,Ростов,Динамо,1,90,90,0,0,0,0,0,0,1,3
Пз,Мигел Кардозу,6.5,19.05.2019,Енисей,2,2,Динамо,Динамо,1,90,90,0,0,0,0,0,0,0,2
Пз,Мигел Кардозу,6.5,26.05.2019,Динамо,3,3,Арсенал Тула,Динамо,1,90,90,1,0,0,1,0,0,0,7
Вр,Абаев,5.5,28.07.2018,Ростов,1,0,Ахмат,Ростов,1,90,90,0,0,0,0,0,0,1,6
Вр,Абаев,5.5,05.08.2018,ЦСКА,0,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,1,6
Вр,Абаев,5.5,11.08.2018,Ростов,0,1,Крылья Советов,Ростов,1,90,90,0,0,0,0,0,0,0,2
Вр,Абаев,5.5,19.08.2018,Ростов,4,0,Енисей,Ростов,1,90,90,0,0,0,0,0,0,1,6
Вр,Абаев,5.5,24.08.2018,Арсенал Тула,0,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,1,6
Вр,Абаев,5.5,31.08.2018,Ростов,1,1,Рубин,Ростов,1,90,90,0,0,0,0,0,0,0,2
Вр,Абаев,5.5,17.09.2018,Урал,1,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,0,2
Вр,Абаев,5.5,22.09.2018,Ростов,0,0,Уфа,Ростов,1,90,90,0,0,0,0,0,0,1,6
Вр,Абаев,5.5,30.09.2018,Спартак,0,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,1,6
